Day,Severly Stunted,Moderately Stunted min,Moderately Stunted max,Normal,Gender
634,74.329,74.329,77.387,77.387,Girl
635,74.357,74.357,77.416,77.416,Girl
636,74.383,74.383,77.444,77.444,Girl
637,74.408,74.408,77.471,77.471,Girl
638,74.433,74.433,77.498,77.498,Girl
639,74.461,74.461,77.527,77.527,Girl
640,74.486,74.486,77.554,77.554,Girl
641,74.512,74.512,77.582,77.582,Girl
642,74.537,74.537,77.609,77.609,Girl
643,74.565,74.565,77.638,77.638,Girl
644,74.59,74.59,77.665,77.665,Girl
645,74.615,74.615,77.692,77.692,Girl
646,74.64,74.64,77.719,77.719,Girl
647,74.668,74.668,77.748,77.748,Girl
648,74.693,74.693,77.775,77.775,Girl
649,74.718,74.718,77.802,77.802,Girl
650,74.743,74.743,77.829,77.829,Girl
651,74.77,74.77,77.858,77.858,Girl
652,74.795,74.795,77.885,77.885,Girl
653,74.82,74.82,77.912,77.912,Girl
654,74.845,74.845,77.938,77.938,Girl
655,74.873,74.873,77.967,77.967,Girl
656,74.898,74.898,77.994,77.994,Girl
657,74.922,74.922,78.021,78.021,Girl
658,74.947,74.947,78.048,78.048,Girl
659,74.975,74.975,78.076,78.076,Girl
660,74.999,74.999,78.103,78.103,Girl
661,75.024,75.024,78.129,78.129,Girl
662,75.049,75.049,78.156,78.156,Girl
663,75.076,75.076,78.185,78.185,Girl
664,75.101,75.101,78.211,78.211,Girl
665,75.125,75.125,78.238,78.238,Girl
666,75.15,75.15,78.265,78.265,Girl
667,75.177,75.177,78.293,78.293,Girl
668,75.202,75.202,78.319,78.319,Girl
669,75.227,75.227,78.346,78.346,Girl
670,75.251,75.251,78.372,78.372,Girl
671,75.278,75.278,78.401,78.401,Girl
672,75.303,75.303,78.427,78.427,Girl
673,75.327,75.327,78.454,78.454,Girl
674,75.352,75.352,78.48,78.48,Girl
675,75.379,75.379,78.508,78.508,Girl
676,75.403,75.403,78.535,78.535,Girl
677,75.427,75.427,78.561,78.561,Girl
678,75.452,75.452,78.587,78.587,Girl
679,75.479,75.479,78.615,78.615,Girl
680,75.503,75.503,78.642,78.642,Girl
681,75.527,75.527,78.668,78.668,Girl
682,75.552,75.552,78.694,78.694,Girl
683,75.578,75.578,78.722,78.722,Girl
684,75.603,75.603,78.748,78.748,Girl
685,75.627,75.627,78.774,78.774,Girl
686,75.651,75.651,78.801,78.801,Girl
687,75.678,75.678,78.828,78.828,Girl
688,75.702,75.702,78.854,78.854,Girl
689,75.726,75.726,78.881,78.881,Girl
690,75.75,75.75,78.907,78.907,Girl
691,75.777,75.777,78.934,78.934,Girl
692,75.801,75.801,78.96,78.96,Girl
693,75.825,75.825,78.986,78.986,Girl
694,75.851,75.851,79.014,79.014,Girl
695,75.875,75.875,79.04,79.04,Girl
696,75.899,75.899,79.066,79.066,Girl
697,75.923,75.923,79.092,79.092,Girl
698,75.95,75.95,79.119,79.119,Girl
699,75.974,75.974,79.145,79.145,Girl
700,75.998,75.998,79.171,79.171,Girl
701,76.021,76.021,79.197,79.197,Girl
702,76.048,76.048,79.225,79.225,Girl
703,76.072,76.072,79.25,79.25,Girl
704,76.096,76.096,79.276,79.276,Girl
705,76.119,76.119,79.302,79.302,Girl
706,76.146,76.146,79.329,79.329,Girl
707,76.169,76.169,79.355,79.355,Girl
708,76.193,76.193,79.381,79.381,Girl
709,76.217,76.217,79.406,79.406,Girl
710,76.243,76.243,79.434,79.434,Girl
711,76.267,76.267,79.459,79.459,Girl
712,76.29,76.29,79.485,79.485,Girl
713,76.314,76.314,79.51,79.51,Girl
714,76.34,76.34,79.537,79.537,Girl
715,76.364,76.364,79.563,79.563,Girl
716,76.387,76.387,79.589,79.589,Girl
717,76.411,76.411,79.614,79.614,Girl
718,76.437,76.437,79.641,79.641,Girl
719,76.46,76.46,79.667,79.667,Girl
720,76.484,76.484,79.692,79.692,Girl
721,76.507,76.507,79.717,79.717,Girl
722,76.533,76.533,79.744,79.744,Girl
723,76.556,76.556,79.77,79.77,Girl
724,76.58,76.58,79.795,79.795,Girl
725,76.606,76.606,79.822,79.822,Girl
726,76.629,76.629,79.847,79.847,Girl
727,76.652,76.652,79.873,79.873,Girl
728,76.676,76.676,79.898,79.898,Girl
729,76.702,76.702,79.925,79.925,Girl
730,76.725,76.725,79.95,79.95,Girl
731,76.049,76.049,79.276,79.276,Girl
732,76.072,76.072,79.301,79.301,Girl
733,76.096,76.096,79.326,79.326,Girl
734,76.119,76.119,79.352,79.352,Girl
735,76.145,76.145,79.378,79.378,Girl
736,76.168,76.168,79.403,79.403,Girl
737,76.191,76.191,79.428,79.428,Girl
738,76.214,76.214,79.453,79.453,Girl
739,76.239,76.239,79.48,79.48,Girl
740,76.262,76.262,79.505,79.505,Girl
741,76.285,76.285,79.53,79.53,Girl
742,76.311,76.311,79.557,79.557,Girl
743,76.334,76.334,79.582,79.582,Girl
744,76.357,76.357,79.607,79.607,Girl
745,76.38,76.38,79.632,79.632,Girl
746,76.405,76.405,79.658,79.658,Girl
747,76.428,76.428,79.683,79.683,Girl
748,76.451,76.451,79.708,79.708,Girl
749,76.474,76.474,79.732,79.732,Girl
750,76.499,76.499,79.759,79.759,Girl
751,76.522,76.522,79.784,79.784,Girl
752,76.545,76.545,79.809,79.809,Girl
753,76.57,76.57,79.835,79.835,Girl
754,76.593,76.593,79.86,79.86,Girl
755,76.616,76.616,79.884,79.884,Girl
756,76.639,76.639,79.909,79.909,Girl
757,76.664,76.664,79.935,79.935,Girl
758,76.687,76.687,79.96,79.96,Girl
759,76.709,76.709,79.985,79.985,Girl
760,76.732,76.732,80.009,80.009,Girl
761,76.757,76.757,80.035,80.035,Girl
762,76.78,76.78,80.06,80.06,Girl
763,76.802,76.802,80.084,80.084,Girl
764,76.827,76.827,80.111,80.111,Girl
765,76.85,76.85,80.135,80.135,Girl
766,76.872,76.872,80.16,80.16,Girl
767,76.895,76.895,80.184,80.184,Girl
768,76.92,76.92,80.21,80.21,Girl
769,76.942,76.942,80.235,80.235,Girl
770,76.965,76.965,80.259,80.259,Girl
771,76.987,76.987,80.283,80.283,Girl
772,77.012,77.012,80.309,80.309,Girl
773,77.035,77.035,80.334,80.334,Girl
774,77.057,77.057,80.358,80.358,Girl
775,77.082,77.082,80.384,80.384,Girl
776,77.104,77.104,80.408,80.408,Girl
777,77.127,77.127,80.433,80.433,Girl
778,77.149,77.149,80.457,80.457,Girl
779,77.174,77.174,80.483,80.483,Girl
780,77.196,77.196,80.507,80.507,Girl
781,77.218,77.218,80.531,80.531,Girl
782,77.243,77.243,80.557,80.557,Girl
783,77.265,77.265,80.581,80.581,Girl
784,77.287,77.287,80.605,80.605,Girl
785,77.31,77.31,80.629,80.629,Girl
786,77.334,77.334,80.655,80.655,Girl
787,77.356,77.356,80.679,80.679,Girl
788,77.378,77.378,80.703,80.703,Girl
789,77.403,77.403,80.729,80.729,Girl
790,77.425,77.425,80.753,80.753,Girl
791,77.447,77.447,80.777,80.777,Girl
792,77.469,77.469,80.801,80.801,Girl
793,77.494,77.494,80.826,80.826,Girl
794,77.516,77.516,80.85,80.85,Girl
795,77.538,77.538,80.874,80.874,Girl
796,77.56,77.56,80.898,80.898,Girl
797,77.584,77.584,80.924,80.924,Girl
798,77.606,77.606,80.947,80.947,Girl
799,77.628,77.628,80.971,80.971,Girl
800,77.652,77.652,80.997,80.997,Girl
801,77.674,77.674,81.02,81.02,Girl
802,77.696,77.696,81.044,81.044,Girl
803,77.718,77.718,81.068,81.068,Girl
804,77.742,77.742,81.093,81.093,Girl
805,77.764,77.764,81.117,81.117,Girl
806,77.786,77.786,81.141,81.141,Girl
807,77.81,77.81,81.166,81.166,Girl
808,77.832,77.832,81.19,81.19,Girl
809,77.853,77.853,81.213,81.213,Girl
810,77.878,77.878,81.239,81.239,Girl
811,77.899,77.899,81.262,81.262,Girl
812,77.921,77.921,81.286,81.286,Girl
813,77.942,77.942,81.309,81.309,Girl
814,77.967,77.967,81.334,81.334,Girl
815,77.988,77.988,81.358,81.358,Girl
816,78.01,78.01,81.381,81.381,Girl
817,78.034,78.034,81.407,81.407,Girl
818,78.055,78.055,81.43,81.43,Girl
819,78.077,78.077,81.453,81.453,Girl
820,78.098,78.098,81.477,81.477,Girl
821,78.122,78.122,81.502,81.502,Girl
822,78.144,78.144,81.525,81.525,Girl
823,78.165,78.165,81.548,81.548,Girl
824,78.189,78.189,81.574,81.574,Girl
825,78.211,78.211,81.597,81.597,Girl
826,78.232,78.232,81.62,81.62,Girl
827,78.253,78.253,81.643,81.643,Girl
828,78.277,78.277,81.668,81.668,Girl
829,78.298,78.298,81.691,81.691,Girl
830,78.32,78.32,81.715,81.715,Girl
831,78.343,78.343,81.74,81.74,Girl
832,78.365,78.365,81.763,81.763,Girl
833,78.386,78.386,81.786,81.786,Girl
834,78.41,78.41,81.811,81.811,Girl
835,78.431,78.431,81.834,81.834,Girl
836,78.452,78.452,81.857,81.857,Girl
837,78.473,78.473,81.88,81.88,Girl
838,78.497,78.497,81.905,81.905,Girl
839,78.518,78.518,81.928,81.928,Girl
840,78.539,78.539,81.951,81.951,Girl
841,78.563,78.563,81.975,81.975,Girl
842,78.584,78.584,81.998,81.998,Girl
843,78.605,78.605,82.021,82.021,Girl
844,78.628,78.628,82.046,82.046,Girl
845,78.649,78.649,82.069,82.069,Girl
846,78.67,78.67,82.092,82.092,Girl
847,78.691,78.691,82.114,82.114,Girl
848,78.715,78.715,82.139,82.139,Girl
849,78.736,78.736,82.162,82.162,Girl
850,78.756,78.756,82.184,82.184,Girl
851,78.78,78.78,82.209,82.209,Girl
852,78.801,78.801,82.232,82.232,Girl
853,78.822,78.822,82.254,82.254,Girl
854,78.845,78.845,82.279,82.279,Girl
855,78.866,78.866,82.302,82.302,Girl
856,78.887,78.887,82.324,82.324,Girl
857,78.907,78.907,82.347,82.347,Girl
858,78.931,78.931,82.371,82.371,Girl
859,78.951,78.951,82.394,82.394,Girl
860,78.972,78.972,82.416,82.416,Girl
861,78.995,78.995,82.441,82.441,Girl
862,79.016,79.016,82.463,82.463,Girl
863,79.037,79.037,82.486,82.486,Girl
864,79.06,79.06,82.51,82.51,Girl
865,79.08,79.08,82.533,82.533,Girl
866,79.101,79.101,82.555,82.555,Girl
867,79.124,79.124,82.579,82.579,Girl
868,79.145,79.145,82.602,82.602,Girl
869,79.165,79.165,82.624,82.624,Girl
870,79.186,79.186,82.647,82.647,Girl
871,79.209,79.209,82.671,82.671,Girl
872,79.229,79.229,82.693,82.693,Girl
873,79.25,79.25,82.715,82.715,Girl
874,79.273,79.273,82.739,82.739,Girl
875,79.293,79.293,82.762,82.762,Girl
876,79.313,79.313,82.784,82.784,Girl
877,79.337,79.337,82.808,82.808,Girl
878,79.357,79.357,82.83,82.83,Girl
879,79.377,79.377,82.853,82.853,Girl
880,79.4,79.4,82.877,82.877,Girl
881,79.42,79.42,82.899,82.899,Girl
882,79.441,79.441,82.921,82.921,Girl
883,79.464,79.464,82.945,82.945,Girl
884,79.484,79.484,82.967,82.967,Girl
885,79.504,79.504,82.989,82.989,Girl
886,79.527,79.527,83.013,83.013,Girl
887,79.547,79.547,83.035,83.035,Girl
888,79.567,79.567,83.057,83.057,Girl
889,79.587,79.587,83.079,83.079,Girl
890,79.61,79.61,83.103,83.103,Girl
891,79.63,79.63,83.125,83.125,Girl
892,79.65,79.65,83.147,83.147,Girl
893,79.673,79.673,83.171,83.171,Girl
894,79.693,79.693,83.192,83.192,Girl
895,79.713,79.713,83.214,83.214,Girl
896,79.736,79.736,83.238,83.238,Girl
897,79.756,79.756,83.26,83.26,Girl
898,79.776,79.776,83.282,83.282,Girl
899,79.798,79.798,83.305,83.305,Girl
900,79.818,79.818,83.327,83.327,Girl
901,79.838,79.838,83.349,83.349,Girl
902,79.861,79.861,83.373,83.373,Girl
903,79.881,79.881,83.394,83.394,Girl
904,79.901,79.901,83.416,83.416,Girl
905,79.923,79.923,83.44,83.44,Girl
906,79.943,79.943,83.461,83.461,Girl
907,79.963,79.963,83.483,83.483,Girl
908,79.985,79.985,83.507,83.507,Girl
909,80.005,80.005,83.528,83.528,Girl
910,80.025,80.025,83.55,83.55,Girl
911,80.047,80.047,83.573,83.573,Girl
912,80.067,80.067,83.595,83.595,Girl
913,80.086,80.086,83.616,83.616,Girl
914,80.109,80.109,83.64,83.64,Girl
915,80.128,80.128,83.661,83.661,Girl
916,80.148,80.148,83.683,83.683,Girl
917,80.17,80.17,83.706,83.706,Girl
918,80.19,80.19,83.728,83.728,Girl
919,80.21,80.21,83.749,83.749,Girl
920,80.232,80.232,83.772,83.772,Girl
921,80.251,80.251,83.794,83.794,Girl
922,80.271,80.271,83.815,83.815,Girl
923,80.293,80.293,83.839,83.839,Girl
924,80.313,80.313,83.86,83.86,Girl
925,80.332,80.332,83.881,83.881,Girl
926,80.354,80.354,83.904,83.904,Girl
927,80.374,80.374,83.926,83.926,Girl
928,80.393,80.393,83.947,83.947,Girl
929,80.415,80.415,83.97,83.97,Girl
930,80.435,80.435,83.992,83.992,Girl
931,80.454,80.454,84.013,84.013,Girl
932,80.476,80.476,84.036,84.036,Girl
933,80.496,80.496,84.057,84.057,Girl
934,80.515,80.515,84.078,84.078,Girl
935,80.537,80.537,84.101,84.101,Girl
936,80.556,80.556,84.122,84.122,Girl
937,80.576,80.576,84.144,84.144,Girl
938,80.597,80.597,84.167,84.167,Girl
939,80.617,80.617,84.188,84.188,Girl
940,80.636,80.636,84.209,84.209,Girl
941,80.658,80.658,84.232,84.232,Girl
942,80.677,80.677,84.253,84.253,Girl
943,80.696,80.696,84.274,84.274,Girl
944,80.718,80.718,84.297,84.297,Girl
945,80.737,80.737,84.318,84.318,Girl
946,80.756,80.756,84.339,84.339,Girl
947,80.778,80.778,84.362,84.362,Girl
948,80.797,80.797,84.383,84.383,Girl
949,80.816,80.816,84.404,84.404,Girl
950,80.838,80.838,84.426,84.426,Girl
951,80.857,80.857,84.447,84.447,Girl
952,80.879,80.879,84.47,84.47,Girl
953,80.898,80.898,84.491,84.491,Girl
954,80.917,80.917,84.512,84.512,Girl
955,80.939,80.939,84.534,84.534,Girl
956,80.958,80.958,84.555,84.555,Girl
957,80.977,80.977,84.576,84.576,Girl
958,80.998,80.998,84.599,84.599,Girl
959,81.017,81.017,84.62,84.62,Girl
960,81.036,81.036,84.64,84.64,Girl
961,81.058,81.058,84.663,84.663,Girl
962,81.077,81.077,84.684,84.684,Girl
963,81.096,81.096,84.704,84.704,Girl
964,81.117,81.117,84.727,84.727,Girl
965,81.136,81.136,84.748,84.748,Girl
966,81.155,81.155,84.768,84.768,Girl
967,81.176,81.176,84.791,84.791,Girl
968,81.195,81.195,84.812,84.812,Girl
969,81.217,81.217,84.834,84.834,Girl
970,81.235,81.235,84.855,84.855,Girl
971,81.254,81.254,84.875,84.875,Girl
972,81.276,81.276,84.898,84.898,Girl
973,81.294,81.294,84.918,84.918,Girl
974,81.313,81.313,84.939,84.939,Girl
975,81.334,81.334,84.961,84.961,Girl
976,81.353,81.353,84.982,84.982,Girl
977,81.372,81.372,85.002,85.002,Girl
978,81.393,81.393,85.025,85.025,Girl
979,81.412,81.412,85.045,85.045,Girl
980,81.433,81.433,85.067,85.067,Girl
981,81.452,81.452,85.088,85.088,Girl
982,81.47,81.47,85.108,85.108,Girl
983,81.492,81.492,85.131,85.131,Girl
984,81.51,81.51,85.151,85.151,Girl
985,81.529,81.529,85.172,85.172,Girl
986,81.55,81.55,85.194,85.194,Girl
987,81.568,81.568,85.214,85.214,Girl
988,81.587,81.587,85.234,85.234,Girl
989,81.608,81.608,85.257,85.257,Girl
990,81.627,81.627,85.277,85.277,Girl
991,81.648,81.648,85.299,85.299,Girl
992,81.666,81.666,85.32,85.32,Girl
993,81.685,81.685,85.34,85.34,Girl
994,81.706,81.706,85.362,85.362,Girl
995,81.724,81.724,85.382,85.382,Girl
996,81.743,81.743,85.403,85.403,Girl
997,81.764,81.764,85.425,85.425,Girl
998,81.782,81.782,85.445,85.445,Girl
999,81.803,81.803,85.467,85.467,Girl
1000,81.822,81.822,85.487,85.487,Girl
1001,81.84,81.84,85.507,85.507,Girl
1002,81.861,81.861,85.529,85.529,Girl
1003,81.879,81.879,85.549,85.549,Girl
1004,81.898,81.898,85.57,85.57,Girl
1005,81.919,81.919,85.592,85.592,Girl
1006,81.937,81.937,85.612,85.612,Girl
1007,81.958,81.958,85.634,85.634,Girl
1008,81.976,81.976,85.654,85.654,Girl
1009,81.994,81.994,85.674,85.674,Girl
1010,82.015,82.015,85.696,85.696,Girl
1011,82.034,82.034,85.716,85.716,Girl
1012,82.052,82.052,85.736,85.736,Girl
1013,82.073,82.073,85.758,85.758,Girl
1014,82.091,82.091,85.778,85.778,Girl
1015,82.112,82.112,85.8,85.8,Girl
1016,82.13,82.13,85.82,85.82,Girl
1017,82.148,82.148,85.84,85.84,Girl
1018,82.169,82.169,85.861,85.861,Girl
1019,82.187,82.187,85.881,85.881,Girl
1020,82.208,82.208,85.903,85.903,Girl
1021,82.226,82.226,85.923,85.923,Girl
1022,82.244,82.244,85.943,85.943,Girl
1023,82.265,82.265,85.965,85.965,Girl
1024,82.283,82.283,85.985,85.985,Girl
1025,82.303,82.303,86.006,86.006,Girl
1026,82.321,82.321,86.026,86.026,Girl
1027,82.339,82.339,86.046,86.046,Girl
1028,82.36,82.36,86.068,86.068,Girl
1029,82.378,82.378,86.088,86.088,Girl
1030,82.396,82.396,86.107,86.107,Girl
1031,82.417,82.417,86.129,86.129,Girl
1032,82.435,82.435,86.149,86.149,Girl
1033,82.455,82.455,86.17,86.17,Girl
1034,82.473,82.473,86.19,86.19,Girl
1035,82.491,82.491,86.21,86.21,Girl
1036,82.512,82.512,86.231,86.231,Girl
1037,82.53,82.53,86.251,86.251,Girl
1038,82.55,82.55,86.273,86.273,Girl
1039,82.568,82.568,86.292,86.292,Girl
1040,82.586,82.586,86.312,86.312,Girl
1041,82.607,82.607,86.334,86.334,Girl
1042,82.624,82.624,86.353,86.353,Girl
1043,82.645,82.645,86.375,86.375,Girl
1044,82.663,82.663,86.395,86.395,Girl
1045,82.68,82.68,86.414,86.414,Girl
1046,82.701,82.701,86.436,86.436,Girl
1047,82.719,82.719,86.455,86.455,Girl
1048,82.739,82.739,86.477,86.477,Girl
1049,82.757,82.757,86.496,86.496,Girl
1050,82.775,82.775,86.516,86.516,Girl
1051,82.795,82.795,86.537,86.537,Girl
1052,82.813,82.813,86.557,86.557,Girl
1053,82.833,82.833,86.578,86.578,Girl
1054,82.851,82.851,86.598,86.598,Girl
1055,82.869,82.869,86.617,86.617,Girl
1056,82.889,82.889,86.639,86.639,Girl
1057,82.907,82.907,86.658,86.658,Girl
1058,82.927,82.927,86.679,86.679,Girl
1059,82.945,82.945,86.699,86.699,Girl
1060,82.962,82.962,86.718,86.718,Girl
1061,82.983,82.983,86.74,86.74,Girl
1062,83,83,86.759,86.759,Girl
1063,83.021,83.021,86.78,86.78,Girl
1064,83.038,83.038,86.8,86.8,Girl
1065,83.056,83.056,86.819,86.819,Girl
1066,83.076,83.076,86.84,86.84,Girl
1067,83.093,83.093,86.86,86.86,Girl
1068,83.114,83.114,86.881,86.881,Girl
1069,83.131,83.131,86.9,86.9,Girl
1070,83.152,83.152,86.922,86.922,Girl
1071,83.169,83.169,86.941,86.941,Girl
1072,83.186,83.186,86.96,86.96,Girl
1073,83.207,83.207,86.981,86.981,Girl
1074,83.224,83.224,87.001,87.001,Girl
1075,83.244,83.244,87.022,87.022,Girl
1076,83.262,83.262,87.041,87.041,Girl
1077,83.279,83.279,87.06,87.06,Girl
1078,83.299,83.299,87.081,87.081,Girl
1079,83.317,83.317,87.101,87.101,Girl
1080,83.337,83.337,87.122,87.122,Girl
1081,83.354,83.354,87.141,87.141,Girl
1082,83.372,83.372,87.16,87.16,Girl
1083,83.392,83.392,87.181,87.181,Girl
1084,83.409,83.409,87.2,87.2,Girl
1085,83.429,83.429,87.222,87.222,Girl
1086,83.447,83.447,87.241,87.241,Girl
1087,83.467,83.467,87.262,87.262,Girl
1088,83.484,83.484,87.281,87.281,Girl
1089,83.501,83.501,87.3,87.3,Girl
1090,83.521,83.521,87.321,87.321,Girl
1091,83.539,83.539,87.34,87.34,Girl
1092,83.559,83.559,87.361,87.361,Girl
1093,83.576,83.576,87.38,87.38,Girl
1094,83.596,83.596,87.401,87.401,Girl
1095,83.613,83.613,87.42,87.42,Girl
1096,83.63,83.63,87.439,87.439,Girl
1097,83.65,83.65,87.46,87.46,Girl
1098,83.668,83.668,87.479,87.479,Girl
1099,83.688,83.688,87.5,87.5,Girl
1100,83.705,83.705,87.519,87.519,Girl
1101,83.725,83.725,87.54,87.54,Girl
1102,83.742,83.742,87.559,87.559,Girl
1103,83.759,83.759,87.578,87.578,Girl
1104,83.779,83.779,87.599,87.599,Girl
1105,83.796,83.796,87.618,87.618,Girl
1106,83.816,83.816,87.639,87.639,Girl
1107,83.833,83.833,87.658,87.658,Girl
1108,83.853,83.853,87.679,87.679,Girl
1109,83.87,83.87,87.697,87.697,Girl
1110,83.887,83.887,87.716,87.716,Girl
1111,83.907,83.907,87.737,87.737,Girl
1112,83.924,83.924,87.756,87.756,Girl
1113,83.944,83.944,87.777,87.777,Girl
1114,83.961,83.961,87.796,87.796,Girl
1115,83.981,83.981,87.816,87.816,Girl
1116,83.998,83.998,87.835,87.835,Girl
1117,84.015,84.015,87.854,87.854,Girl
1118,84.034,84.034,87.875,87.875,Girl
1119,84.051,84.051,87.894,87.894,Girl
1120,84.071,84.071,87.914,87.914,Girl
1121,84.088,84.088,87.933,87.933,Girl
1122,84.108,84.108,87.954,87.954,Girl
1123,84.125,84.125,87.973,87.973,Girl
1124,84.142,84.142,87.991,87.991,Girl
1125,84.162,84.162,88.012,88.012,Girl
1126,84.178,84.178,88.031,88.031,Girl
1127,84.198,84.198,88.051,88.051,Girl
1128,84.215,84.215,88.07,88.07,Girl
1129,84.235,84.235,88.091,88.091,Girl
1130,84.252,84.252,88.11,88.11,Girl
1131,84.271,84.271,88.13,88.13,Girl
1132,84.288,84.288,88.149,88.149,Girl
1133,84.305,84.305,88.167,88.167,Girl
1134,84.325,84.325,88.188,88.188,Girl
1135,84.341,84.341,88.207,88.207,Girl
1136,84.361,84.361,88.227,88.227,Girl
1137,84.378,84.378,88.246,88.246,Girl
1138,84.397,84.397,88.266,88.266,Girl
1139,84.414,84.414,88.285,88.285,Girl
1140,84.431,84.431,88.304,88.304,Girl
1141,84.451,84.451,88.324,88.324,Girl
1142,84.467,84.467,88.343,88.343,Girl
1143,84.487,84.487,88.363,88.363,Girl
1144,84.504,84.504,88.382,88.382,Girl
1145,84.523,84.523,88.402,88.402,Girl
1146,84.54,84.54,88.421,88.421,Girl
1147,84.559,84.559,88.441,88.441,Girl
1148,84.576,84.576,88.46,88.46,Girl
1149,84.596,84.596,88.48,88.48,Girl
1150,84.612,84.612,88.499,88.499,Girl
1151,84.629,84.629,88.517,88.517,Girl
1152,84.648,84.648,88.538,88.538,Girl
1153,84.665,84.665,88.556,88.556,Girl
1154,84.685,84.685,88.577,88.577,Girl
1155,84.701,84.701,88.595,88.595,Girl
1156,84.721,84.721,88.615,88.615,Girl
1157,84.737,84.737,88.634,88.634,Girl
1158,84.757,84.757,88.654,88.654,Girl
1159,84.773,84.773,88.673,88.673,Girl
1160,84.79,84.79,88.691,88.691,Girl
1161,84.809,84.809,88.711,88.711,Girl
1162,84.826,84.826,88.73,88.73,Girl
1163,84.845,84.845,88.75,88.75,Girl
1164,84.862,84.862,88.768,88.768,Girl
1165,84.881,84.881,88.789,88.789,Girl
1166,84.898,84.898,88.807,88.807,Girl
1167,84.917,84.917,88.827,88.827,Girl
1168,84.933,84.933,88.846,88.846,Girl
1169,84.953,84.953,88.866,88.866,Girl
1170,84.969,84.969,88.884,88.884,Girl
1171,84.986,84.986,88.903,88.903,Girl
1172,85.005,85.005,88.923,88.923,Girl
1173,85.021,85.021,88.941,88.941,Girl
1174,85.041,85.041,88.961,88.961,Girl
1175,85.057,85.057,88.979,88.979,Girl
1176,85.076,85.076,89,89,Girl
1177,85.093,85.093,89.018,89.018,Girl
1178,85.112,85.112,89.038,89.038,Girl
1179,85.128,85.128,89.056,89.056,Girl
1180,85.148,85.148,89.076,89.076,Girl
1181,85.164,85.164,89.095,89.095,Girl
1182,85.183,85.183,89.115,89.115,Girl
1183,85.2,85.2,89.133,89.133,Girl
1184,85.216,85.216,89.151,89.151,Girl
1185,85.235,85.235,89.171,89.171,Girl
1186,85.251,85.251,89.189,89.189,Girl
1187,85.271,85.271,89.209,89.209,Girl
1188,85.287,85.287,89.228,89.228,Girl
1189,85.306,85.306,89.248,89.248,Girl
1190,85.322,85.322,89.266,89.266,Girl
1191,85.341,85.341,89.286,89.286,Girl
1192,85.358,85.358,89.304,89.304,Girl
1193,85.377,85.377,89.324,89.324,Girl
1194,85.393,85.393,89.342,89.342,Girl
1195,85.412,85.412,89.362,89.362,Girl
1196,85.428,85.428,89.38,89.38,Girl
1197,85.445,85.445,89.398,89.398,Girl
1198,85.464,85.464,89.418,89.418,Girl
1199,85.48,85.48,89.436,89.436,Girl
1200,85.499,85.499,89.456,89.456,Girl
1201,85.515,85.515,89.474,89.474,Girl
1202,85.534,85.534,89.494,89.494,Girl
1203,85.55,85.55,89.512,89.512,Girl
1204,85.569,85.569,89.532,89.532,Girl
1205,85.586,85.586,89.55,89.55,Girl
1206,85.605,85.605,89.57,89.57,Girl
1207,85.621,85.621,89.588,89.588,Girl
1208,85.64,85.64,89.608,89.608,Girl
1209,85.656,85.656,89.626,89.626,Girl
1210,85.675,85.675,89.646,89.646,Girl
1211,85.691,85.691,89.664,89.664,Girl
1212,85.71,85.71,89.683,89.683,Girl
1213,85.726,85.726,89.701,89.701,Girl
1214,85.742,85.742,89.719,89.719,Girl
1215,85.761,85.761,89.739,89.739,Girl
1216,85.777,85.777,89.757,89.757,Girl
1217,85.796,85.796,89.777,89.777,Girl
1218,85.812,85.812,89.795,89.795,Girl
1219,85.831,85.831,89.814,89.814,Girl
1220,85.847,85.847,89.832,89.832,Girl
1221,85.866,85.866,89.852,89.852,Girl
1222,85.882,85.882,89.87,89.87,Girl
1223,85.901,85.901,89.89,89.89,Girl
1224,85.916,85.916,89.907,89.907,Girl
1225,85.935,85.935,89.927,89.927,Girl
1226,85.951,85.951,89.945,89.945,Girl
1227,85.97,85.97,89.965,89.965,Girl
1228,85.986,85.986,89.982,89.982,Girl
1229,86.005,86.005,90.002,90.002,Girl
1230,86.021,86.021,90.02,90.02,Girl
1231,86.04,86.04,90.04,90.04,Girl
1232,86.055,86.055,90.057,90.057,Girl
1233,86.074,86.074,90.077,90.077,Girl
1234,86.09,86.09,90.095,90.095,Girl
1235,86.109,86.109,90.114,90.114,Girl
1236,86.125,86.125,90.132,90.132,Girl
1237,86.141,86.141,90.15,90.15,Girl
1238,86.159,86.159,90.169,90.169,Girl
1239,86.175,86.175,90.187,90.187,Girl
1240,86.194,86.194,90.207,90.207,Girl
1241,86.21,86.21,90.224,90.224,Girl
1242,86.228,86.228,90.244,90.244,Girl
1243,86.244,86.244,90.262,90.262,Girl
1244,86.263,86.263,90.281,90.281,Girl
1245,86.279,86.279,90.299,90.299,Girl
1246,86.297,86.297,90.318,90.318,Girl
1247,86.313,86.313,90.336,90.336,Girl
1248,86.332,86.332,90.355,90.355,Girl
1249,86.347,86.347,90.373,90.373,Girl
1250,86.366,86.366,90.392,90.392,Girl
1251,86.382,86.382,90.41,90.41,Girl
1252,86.4,86.4,90.43,90.43,Girl
1253,86.416,86.416,90.447,90.447,Girl
1254,86.435,86.435,90.467,90.467,Girl
1255,86.45,86.45,90.484,90.484,Girl
1256,86.469,86.469,90.504,90.504,Girl
