Gender,Day,Severly Stunted,Moderately Stunted min,Moderately Stunted max,Normal Height,Severly Underweight,Moderately Underweight min,Moderately Underweight max,Normal Weight
Boy,1540,91.91,91.91,96.2,96.2,11.491,11.491,13.011,13.011
Boy,1541,91.923,91.923,96.214,96.214,11.494,11.494,13.015,13.015
Boy,1542,91.939,91.939,96.231,96.231,11.497,11.497,13.019,13.019
Boy,1543,91.952,91.952,96.246,96.246,11.5,11.5,13.023,13.023
Boy,1544,91.968,91.968,96.263,96.263,11.503,11.503,13.026,13.026
Boy,1545,91.981,91.981,96.277,96.277,11.506,11.506,13.03,13.03
Boy,1546,91.997,91.997,96.294,96.294,11.509,11.509,13.034,13.034
Boy,1547,92.013,92.013,96.311,96.311,11.512,11.512,13.037,13.037
Boy,1548,92.026,92.026,96.326,96.326,11.516,11.516,13.041,13.041
Boy,1549,92.042,92.042,96.342,96.342,11.519,11.519,13.045,13.045
Boy,1550,92.055,92.055,96.357,96.357,11.522,11.522,13.049,13.049
Boy,1551,92.071,92.071,96.374,96.374,11.525,11.525,13.053,13.053
Boy,1552,92.084,92.084,96.389,96.389,11.528,11.528,13.056,13.056
Boy,1553,92.1,92.1,96.405,96.405,11.531,11.531,13.06,13.06
Boy,1554,92.116,92.116,96.422,96.422,11.535,11.535,13.064,13.064
Boy,1555,92.129,92.129,96.437,96.437,11.538,11.538,13.068,13.068
Boy,1556,92.145,92.145,96.454,96.454,11.541,11.541,13.071,13.071
Boy,1557,92.157,92.157,96.468,96.468,11.544,11.544,13.075,13.075
Boy,1558,92.173,92.173,96.485,96.485,11.547,11.547,13.079,13.079
Boy,1559,92.186,92.186,96.5,96.5,11.55,11.55,13.083,13.083
Boy,1560,92.202,92.202,96.516,96.516,11.554,11.554,13.086,13.086
Boy,1561,92.215,92.215,96.531,96.531,11.557,11.557,13.09,13.09
Boy,1562,92.231,92.231,96.548,96.548,11.56,11.56,13.094,13.094
Boy,1563,92.247,92.247,96.565,96.565,11.563,11.563,13.097,13.097
Boy,1564,92.26,92.26,96.579,96.579,11.566,11.566,13.101,13.101
Boy,1565,92.276,92.276,96.596,96.596,11.569,11.569,13.105,13.105
Boy,1566,92.289,92.289,96.611,96.611,11.572,11.572,13.109,13.109
Boy,1567,92.305,92.305,96.627,96.627,11.575,11.575,13.113,13.113
Boy,1568,92.318,92.318,96.642,96.642,11.578,11.578,13.116,13.116
Boy,1569,92.334,92.334,96.659,96.659,11.582,11.582,13.12,13.12
Boy,1570,92.35,92.35,96.676,96.676,11.585,11.585,13.124,13.124
Boy,1571,92.363,92.363,96.69,96.69,11.588,11.588,13.128,13.128
Boy,1572,92.379,92.379,96.707,96.707,11.591,11.591,13.131,13.131
Boy,1573,92.391,92.391,96.722,96.722,11.594,11.594,13.135,13.135
Boy,1574,92.407,92.407,96.738,96.738,11.597,11.597,13.139,13.139
Boy,1575,92.42,92.42,96.753,96.753,11.601,11.601,13.143,13.143
Boy,1576,92.436,92.436,96.77,96.77,11.604,11.604,13.146,13.146
Boy,1577,92.449,92.449,96.784,96.784,11.607,11.607,13.15,13.15
Boy,1578,92.465,92.465,96.801,96.801,11.61,11.61,13.154,13.154
Boy,1579,92.481,92.481,96.818,96.818,11.613,11.613,13.157,13.157
Boy,1580,92.494,92.494,96.832,96.832,11.616,11.616,13.161,13.161
Boy,1581,92.51,92.51,96.849,96.849,11.619,11.619,13.165,13.165
Boy,1582,92.523,92.523,96.864,96.864,11.622,11.622,13.169,13.169
Boy,1583,92.539,92.539,96.88,96.88,11.625,11.625,13.172,13.172
Boy,1584,92.551,92.551,96.895,96.895,11.629,11.629,13.176,13.176
Boy,1585,92.567,92.567,96.912,96.912,11.632,11.632,13.18,13.18
Boy,1586,92.583,92.583,96.928,96.928,11.635,11.635,13.184,13.184
Boy,1587,92.596,92.596,96.943,96.943,11.638,11.638,13.188,13.188
Boy,1588,92.612,92.612,96.96,96.96,11.641,11.641,13.191,13.191
Boy,1589,92.625,92.625,96.974,96.974,11.644,11.644,13.195,13.195
Boy,1590,92.641,92.641,96.991,96.991,11.647,11.647,13.199,13.199
Boy,1591,92.654,92.654,97.006,97.006,11.65,11.65,13.202,13.202
Boy,1592,92.67,92.67,97.022,97.022,11.653,11.653,13.206,13.206
Boy,1593,92.686,92.686,97.039,97.039,11.657,11.657,13.21,13.21
Boy,1594,92.698,92.698,97.054,97.054,11.66,11.66,13.214,13.214
Boy,1595,92.714,92.714,97.071,97.071,11.663,11.663,13.217,13.217
Boy,1596,92.727,92.727,97.085,97.085,11.666,11.666,13.221,13.221
Boy,1597,92.743,92.743,97.102,97.102,11.669,11.669,13.225,13.225
Boy,1598,92.756,92.756,97.116,97.116,11.672,11.672,13.229,13.229
Boy,1599,92.772,92.772,97.133,97.133,11.675,11.675,13.232,13.232
Boy,1600,92.788,92.788,97.15,97.15,11.679,11.679,13.236,13.236
Boy,1601,92.801,92.801,97.164,97.164,11.682,11.682,13.24,13.24
Boy,1602,92.817,92.817,97.181,97.181,11.685,11.685,13.244,13.244
Boy,1603,92.829,92.829,97.196,97.196,11.688,11.688,13.247,13.247
Boy,1604,92.845,92.845,97.212,97.212,11.691,11.691,13.251,13.251
Boy,1605,92.858,92.858,97.227,97.227,11.694,11.694,13.255,13.255
Boy,1606,92.874,92.874,97.244,97.244,11.697,11.697,13.258,13.258
Boy,1607,92.89,92.89,97.26,97.26,11.7,11.7,13.262,13.262
Boy,1608,92.903,92.903,97.275,97.275,11.703,11.703,13.266,13.266
Boy,1609,92.919,92.919,97.292,97.292,11.707,11.707,13.27,13.27
Boy,1610,92.931,92.931,97.306,97.306,11.71,11.71,13.273,13.273
Boy,1611,92.947,92.947,97.323,97.323,11.713,11.713,13.277,13.277
Boy,1612,92.96,92.96,97.337,97.337,11.716,11.716,13.281,13.281
Boy,1613,92.976,92.976,97.354,97.354,11.719,11.719,13.285,13.285
Boy,1614,92.989,92.989,97.369,97.369,11.722,11.722,13.288,13.288
Boy,1615,93.005,93.005,97.385,97.385,11.725,11.725,13.292,13.292
Boy,1616,93.021,93.021,97.402,97.402,11.728,11.728,13.296,13.296
Boy,1617,93.033,93.033,97.417,97.417,11.731,11.731,13.299,13.299
Boy,1618,93.049,93.049,97.433,97.433,11.734,11.734,13.303,13.303
Boy,1619,93.062,93.062,97.448,97.448,11.738,11.738,13.307,13.307
Boy,1620,93.078,93.078,97.465,97.465,11.741,11.741,13.311,13.311
Boy,1621,93.091,93.091,97.479,97.479,11.744,11.744,13.314,13.314
Boy,1622,93.107,93.107,97.496,97.496,11.747,11.747,13.318,13.318
Boy,1623,93.123,93.123,97.512,97.512,11.75,11.75,13.322,13.322
Boy,1624,93.135,93.135,97.527,97.527,11.753,11.753,13.326,13.326
Boy,1625,93.151,93.151,97.544,97.544,11.756,11.756,13.329,13.329
Boy,1626,93.164,93.164,97.558,97.558,11.759,11.759,13.333,13.333
Boy,1627,93.18,93.18,97.575,97.575,11.762,11.762,13.337,13.337
Boy,1628,93.196,93.196,97.592,97.592,11.765,11.765,13.34,13.34
Boy,1629,93.209,93.209,97.606,97.606,11.769,11.769,13.344,13.344
Boy,1630,93.224,93.224,97.623,97.623,11.772,11.772,13.348,13.348
Boy,1631,93.237,93.237,97.637,97.637,11.775,11.775,13.351,13.351
Boy,1632,93.253,93.253,97.654,97.654,11.778,11.778,13.355,13.355
Boy,1633,93.266,93.266,97.669,97.669,11.781,11.781,13.359,13.359
Boy,1634,93.282,93.282,97.685,97.685,11.784,11.784,13.363,13.363
Boy,1635,93.298,93.298,97.702,97.702,11.787,11.787,13.366,13.366
Boy,1636,93.31,93.31,97.716,97.716,11.79,11.79,13.37,13.37
Boy,1637,93.326,93.326,97.733,97.733,11.793,11.793,13.374,13.374
Boy,1638,93.339,93.339,97.748,97.748,11.797,11.797,13.377,13.377
Boy,1639,93.355,93.355,97.764,97.764,11.8,11.8,13.381,13.381
Boy,1640,93.368,93.368,97.779,97.779,11.803,11.803,13.385,13.385
Boy,1641,93.383,93.383,97.795,97.795,11.806,11.806,13.389,13.389
Boy,1642,93.399,93.399,97.812,97.812,11.809,11.809,13.392,13.392
Boy,1643,93.412,93.412,97.827,97.827,11.812,11.812,13.396,13.396
Boy,1644,93.428,93.428,97.843,97.843,11.815,11.815,13.4,13.4
Boy,1645,93.441,93.441,97.858,97.858,11.818,11.818,13.404,13.404
Boy,1646,93.457,93.457,97.874,97.874,11.822,11.822,13.407,13.407
Boy,1647,93.469,93.469,97.889,97.889,11.824,11.824,13.411,13.411
Boy,1648,93.485,93.485,97.905,97.905,11.827,11.827,13.415,13.415
Boy,1649,93.501,93.501,97.922,97.922,11.831,11.831,13.418,13.418
Boy,1650,93.514,93.514,97.937,97.937,11.834,11.834,13.422,13.422
Boy,1651,93.53,93.53,97.953,97.953,11.837,11.837,13.426,13.426
Boy,1652,93.542,93.542,97.968,97.968,11.84,11.84,13.43,13.43
Boy,1653,93.558,93.558,97.984,97.984,11.843,11.843,13.433,13.433
Boy,1654,93.571,93.571,97.999,97.999,11.846,11.846,13.437,13.437
Boy,1655,93.587,93.587,98.016,98.016,11.849,11.849,13.441,13.441
Boy,1656,93.603,93.603,98.032,98.032,11.852,11.852,13.444,13.444
Boy,1657,93.615,93.615,98.047,98.047,11.855,11.855,13.448,13.448
Boy,1658,93.631,93.631,98.063,98.063,11.858,11.858,13.452,13.452
Boy,1659,93.644,93.644,98.078,98.078,11.861,11.861,13.455,13.455
Boy,1660,93.66,93.66,98.094,98.094,11.865,11.865,13.459,13.459
Boy,1661,93.672,93.672,98.109,98.109,11.868,11.868,13.463,13.463
Boy,1662,93.688,93.688,98.126,98.126,11.871,11.871,13.467,13.467
Boy,1663,93.704,93.704,98.142,98.142,11.874,11.874,13.47,13.47
Boy,1664,93.717,93.717,98.157,98.157,11.877,11.877,13.474,13.474
Boy,1665,93.733,93.733,98.173,98.173,11.88,11.88,13.478,13.478
Boy,1666,93.745,93.745,98.188,98.188,11.883,11.883,13.481,13.481
Boy,1667,93.761,93.761,98.204,98.204,11.886,11.886,13.485,13.485
Boy,1668,93.777,93.777,98.221,98.221,11.889,11.889,13.489,13.489
Boy,1669,93.79,93.79,98.235,98.235,11.892,11.892,13.492,13.492
Boy,1670,93.806,93.806,98.252,98.252,11.895,11.895,13.496,13.496
Boy,1671,93.818,93.818,98.267,98.267,11.898,11.898,13.5,13.5
Boy,1672,93.834,93.834,98.283,98.283,11.902,11.902,13.504,13.504
Boy,1673,93.847,93.847,98.298,98.298,11.905,11.905,13.507,13.507
Boy,1674,93.863,93.863,98.314,98.314,11.908,11.908,13.511,13.511
Boy,1675,93.879,93.879,98.331,98.331,11.911,11.911,13.515,13.515
Boy,1676,93.891,93.891,98.345,98.345,11.914,11.914,13.518,13.518
Boy,1677,93.907,93.907,98.362,98.362,11.917,11.917,13.522,13.522
Boy,1678,93.92,93.92,98.376,98.376,11.92,11.92,13.526,13.526
Boy,1679,93.935,93.935,98.393,98.393,11.923,11.923,13.529,13.529
Boy,1680,93.951,93.951,98.41,98.41,11.926,11.926,13.533,13.533
Boy,1681,93.964,93.964,98.424,98.424,11.929,11.929,13.537,13.537
Boy,1682,93.98,93.98,98.441,98.441,11.932,11.932,13.541,13.541
Boy,1683,93.992,93.992,98.455,98.455,11.936,11.936,13.544,13.544
Boy,1684,94.008,94.008,98.472,98.472,11.938,11.938,13.548,13.548
Boy,1685,94.021,94.021,98.486,98.486,11.941,11.941,13.551,13.551
Boy,1686,94.037,94.037,98.503,98.503,11.944,11.944,13.555,13.555
Boy,1687,94.053,94.053,98.519,98.519,11.948,11.948,13.559,13.559
Boy,1688,94.065,94.065,98.534,98.534,11.951,11.951,13.563,13.563
Boy,1689,94.081,94.081,98.55,98.55,11.954,11.954,13.566,13.566
Boy,1690,94.094,94.094,98.565,98.565,11.957,11.957,13.57,13.57
Boy,1691,94.11,94.11,98.582,98.582,11.96,11.96,13.574,13.574
Boy,1692,94.122,94.122,98.596,98.596,11.963,11.963,13.578,13.578
Boy,1693,94.138,94.138,98.613,98.613,11.966,11.966,13.581,13.581
Boy,1694,94.154,94.154,98.629,98.629,11.969,11.969,13.585,13.585
Boy,1695,94.166,94.166,98.644,98.644,11.972,11.972,13.588,13.588
Boy,1696,94.182,94.182,98.66,98.66,11.975,11.975,13.592,13.592
Boy,1697,94.195,94.195,98.675,98.675,11.978,11.978,13.596,13.596
Boy,1698,94.211,94.211,98.691,98.691,11.981,11.981,13.6,13.6
Boy,1699,94.226,94.226,98.708,98.708,11.985,11.985,13.603,13.603
Boy,1700,94.239,94.239,98.722,98.722,11.988,11.988,13.607,13.607
Boy,1701,94.255,94.255,98.739,98.739,11.991,11.991,13.611,13.611
Boy,1702,94.268,94.268,98.753,98.753,11.994,11.994,13.614,13.614
Boy,1703,94.283,94.283,98.77,98.77,11.997,11.997,13.618,13.618
Boy,1704,94.296,94.296,98.784,98.784,12,12,13.622,13.622
Boy,1705,94.312,94.312,98.801,98.801,12.003,12.003,13.625,13.625
Boy,1706,94.328,94.328,98.817,98.817,12.006,12.006,13.629,13.629
Boy,1707,94.34,94.34,98.832,98.832,12.009,12.009,13.633,13.633
Boy,1708,94.356,94.356,98.848,98.848,12.012,12.012,13.636,13.636
Boy,1709,94.369,94.369,98.863,98.863,12.015,12.015,13.64,13.64
Boy,1710,94.384,94.384,98.879,98.879,12.018,12.018,13.644,13.644
Boy,1711,94.4,94.4,98.896,98.896,12.021,12.021,13.647,13.647
Boy,1712,94.413,94.413,98.91,98.91,12.024,12.024,13.651,13.651
Boy,1713,94.429,94.429,98.927,98.927,12.027,12.027,13.655,13.655
Boy,1714,94.441,94.441,98.941,98.941,12.03,12.03,13.658,13.658
Boy,1715,94.457,94.457,98.958,98.958,12.033,12.033,13.662,13.662
Boy,1716,94.473,94.473,98.975,98.975,12.037,12.037,13.666,13.666
Boy,1717,94.485,94.485,98.989,98.989,12.04,12.04,13.67,13.67
Boy,1718,94.501,94.501,99.005,99.005,12.043,12.043,13.673,13.673
Boy,1719,94.514,94.514,99.02,99.02,12.046,12.046,13.677,13.677
Boy,1720,94.53,94.53,99.036,99.036,12.049,12.049,13.68,13.68
Boy,1721,94.542,94.542,99.051,99.051,12.052,12.052,13.684,13.684
Boy,1722,94.558,94.558,99.067,99.067,12.055,12.055,13.688,13.688
Boy,1723,94.574,94.574,99.084,99.084,12.058,12.058,13.691,13.691
Boy,1724,94.586,94.586,99.098,99.098,12.061,12.061,13.695,13.695
Boy,1725,94.602,94.602,99.115,99.115,12.064,12.064,13.699,13.699
Boy,1726,94.615,94.615,99.129,99.129,12.067,12.067,13.703,13.703
Boy,1727,94.631,94.631,99.146,99.146,12.07,12.07,13.706,13.706
Boy,1728,94.646,94.646,99.162,99.162,12.073,12.073,13.71,13.71
Boy,1729,94.659,94.659,99.177,99.177,12.076,12.076,13.713,13.713
Boy,1730,94.675,94.675,99.193,99.193,12.079,12.079,13.717,13.717
Boy,1731,94.687,94.687,99.208,99.208,12.082,12.082,13.721,13.721
Boy,1732,94.703,94.703,99.224,99.224,12.085,12.085,13.725,13.725
Boy,1733,94.719,94.719,99.241,99.241,12.088,12.088,13.728,13.728
Boy,1734,94.731,94.731,99.255,99.255,12.091,12.091,13.732,13.732
Boy,1735,94.747,94.747,99.272,99.272,12.094,12.094,13.736,13.736
Boy,1736,94.76,94.76,99.286,99.286,12.098,12.098,13.739,13.739
Boy,1737,94.776,94.776,99.303,99.303,12.101,12.101,13.743,13.743
Boy,1738,94.788,94.788,99.317,99.317,12.103,12.103,13.746,13.746
Boy,1739,94.804,94.804,99.334,99.334,12.106,12.106,13.75,13.75
Boy,1740,94.82,94.82,99.35,99.35,12.11,12.11,13.754,13.754
Boy,1741,94.832,94.832,99.365,99.365,12.113,12.113,13.758,13.758
Boy,1742,94.848,94.848,99.381,99.381,12.116,12.116,13.761,13.761
Boy,1743,94.86,94.86,99.395,99.395,12.119,12.119,13.765,13.765
Boy,1744,94.876,94.876,99.412,99.412,12.122,12.122,13.769,13.769
Boy,1745,94.892,94.892,99.429,99.429,12.125,12.125,13.772,13.772
Boy,1746,94.905,94.905,99.443,99.443,12.128,12.128,13.776,13.776
Boy,1747,94.92,94.92,99.459,99.459,12.131,12.131,13.779,13.779
Boy,1748,94.933,94.933,99.474,99.474,12.134,12.134,13.783,13.783
Boy,1749,94.949,94.949,99.49,99.49,12.137,12.137,13.787,13.787
Boy,1750,94.964,94.964,99.507,99.507,12.14,12.14,13.791,13.791
Boy,1751,94.977,94.977,99.521,99.521,12.143,12.143,13.794,13.794
Boy,1752,94.993,94.993,99.538,99.538,12.146,12.146,13.798,13.798
Boy,1753,95.005,95.005,99.552,99.552,12.149,12.149,13.802,13.802
Boy,1754,95.021,95.021,99.569,99.569,12.152,12.152,13.805,13.805
Boy,1755,95.037,95.037,99.585,99.585,12.155,12.155,13.809,13.809
Boy,1756,95.049,95.049,99.599,99.599,12.158,12.158,13.812,13.812
Boy,1757,95.065,95.065,99.616,99.616,12.161,12.161,13.816,13.816
Boy,1758,95.078,95.078,99.63,99.63,12.164,12.164,13.82,13.82
Boy,1759,95.093,95.093,99.647,99.647,12.167,12.167,13.823,13.823
Boy,1760,95.106,95.106,99.661,99.661,12.17,12.17,13.827,13.827
Boy,1761,95.122,95.122,99.678,99.678,12.173,12.173,13.831,13.831
Boy,1762,95.137,95.137,99.694,99.694,12.176,12.176,13.834,13.834
Boy,1763,95.15,95.15,99.709,99.709,12.18,12.18,13.838,13.838
Boy,1764,95.166,95.166,99.725,99.725,12.183,12.183,13.842,13.842
Boy,1765,95.178,95.178,99.739,99.739,12.185,12.185,13.845,13.845
Boy,1766,95.194,95.194,99.756,99.756,12.188,12.188,13.849,13.849
Boy,1767,95.21,95.21,99.773,99.773,12.192,12.192,13.853,13.853
Boy,1768,95.222,95.222,99.787,99.787,12.195,12.195,13.856,13.856
Boy,1769,95.238,95.238,99.803,99.803,12.198,12.198,13.86,13.86
Boy,1770,95.25,95.25,99.818,99.818,12.201,12.201,13.864,13.864
Boy,1771,95.266,95.266,99.834,99.834,12.204,12.204,13.867,13.867
Boy,1772,95.282,95.282,99.851,99.851,12.207,12.207,13.871,13.871
Boy,1773,95.294,95.294,99.865,99.865,12.21,12.21,13.875,13.875
Boy,1774,95.31,95.31,99.882,99.882,12.213,12.213,13.878,13.878
Boy,1775,95.323,95.323,99.896,99.896,12.216,12.216,13.882,13.882
Boy,1776,95.338,95.338,99.912,99.912,12.219,12.219,13.885,13.885
Boy,1777,95.354,95.354,99.929,99.929,12.222,12.222,13.889,13.889
Boy,1778,95.367,95.367,99.943,99.943,12.225,12.225,13.893,13.893
Boy,1779,95.382,95.382,99.96,99.96,12.228,12.228,13.897,13.897
Boy,1780,95.395,95.395,99.974,99.974,12.231,12.231,13.9,13.9
Boy,1781,95.411,95.411,99.99,99.99,12.234,12.234,13.904,13.904
Boy,1782,95.426,95.426,100.007,100.007,12.237,12.237,13.907,13.907
Boy,1783,95.439,95.439,100.021,100.021,12.24,12.24,13.911,13.911
Boy,1784,95.454,95.454,100.038,100.038,12.243,12.243,13.915,13.915
Boy,1785,95.467,95.467,100.052,100.052,12.246,12.246,13.918,13.918
Boy,1786,95.483,95.483,100.069,100.069,12.249,12.249,13.922,13.922
Boy,1787,95.498,95.498,100.085,100.085,12.252,12.252,13.926,13.926
Boy,1788,95.511,95.511,100.099,100.099,12.255,12.255,13.929,13.929
Boy,1789,95.527,95.527,100.116,100.116,12.258,12.258,13.933,13.933
Boy,1790,95.539,95.539,100.13,100.13,12.261,12.261,13.937,13.937
Boy,1791,95.555,95.555,100.147,100.147,12.264,12.264,13.94,13.94
Boy,1792,95.571,95.571,100.163,100.163,12.267,12.267,13.944,13.944
Boy,1793,95.583,95.583,100.177,100.177,12.27,12.27,13.947,13.947
Boy,1794,95.599,95.599,100.194,100.194,12.273,12.273,13.951,13.951
Boy,1795,95.611,95.611,100.208,100.208,12.276,12.276,13.955,13.955
Boy,1796,95.627,95.627,100.225,100.225,12.279,12.279,13.958,13.958
Boy,1797,95.643,95.643,100.241,100.241,12.282,12.282,13.962,13.962
Boy,1798,95.655,95.655,100.255,100.255,12.285,12.285,13.966,13.966
Boy,1799,95.671,95.671,100.272,100.272,12.288,12.288,13.969,13.969
Boy,1800,95.683,95.683,100.286,100.286,12.291,12.291,13.973,13.973
